Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,FICO.Score
12000,11950.0,0.1268,60,debt_consolidation,0.2272,NY,RENT,5000.0,"[700, 704]",19.0,9002.0,0.0,n/a,702
12000,12000.0,0.1777,36,debt_consolidation,0.2448,MI,OWN,3333.33,"[665, 669]",12.0,16984.0,0.0,10+ years,667
6700,6700.0,0.079,36,credit_card,0.2219,KS,RENT,2708.33,"[705, 709]",10.0,6627.0,0.0,2 years,707
3750,3750.0,0.1171,36,debt_consolidation,0.1698,CA,RENT,1650.0,"[675, 679]",6.0,8101.0,0.0,4 years,677
8000,8000.0,0.1367,36,other,0.235,NJ,RENT,2791.67,"[685, 689]",5.0,27151.0,0.0,< 1 year,687
4500,4500.0,0.1149,36,other,0.0926,CA,RENT,3500.0,"[695, 699]",5.0,7247.0,0.0,2 years,697
6000,5975.0,0.1714,60,small_business,0.066,FL,MORTGAGE,2500.0,"[660, 664]",5.0,5087.0,0.0,8 years,662
19400,19400.0,0.2328,60,credit_card,0.093,NC,MORTGAGE,6000.0,"[660, 664]",5.0,28921.0,0.0,10+ years,662
25000,15600.0,0.1793,60,small_business,0.1994,CA,RENT,5416.67,"[690, 694]",13.0,24810.0,0.0,10+ years,692
8800,8800.0,0.1427,36,debt_consolidation,0.0957,IL,RENT,3833.33,"[695, 699]",4.0,8130.0,1.0,4 years,697
4800,4800.0,0.1399,36,medical,0.0739,OH,RENT,5833.33,"[680, 684]",9.0,170.0,2.0,1 year,682
5175,5175.0,0.1777,36,credit_card,0.2293,NY,RENT,1500.0,"[660, 664]",9.0,8577.0,1.0,5 years,662
10000,9999.36,0.1075,60,home_improvement,0.0405,MD,MORTGAGE,8750.0,"[795, 799]",7.0,0.0,1.0,2 years,797
12000,12000.0,0.1114,36,other,0.0785,VA,RENT,6666.67,"[720, 724]",11.0,4428.0,2.0,9 years,722
5000,5000.0,0.0751,36,other,0.114,FL,RENT,1666.67,"[750, 754]",4.0,7968.0,0.0,10+ years,752
33600,33600.0,0.1727,60,debt_consolidation,0.1508,NY,RENT,5416.67,"[730, 734]",5.0,20514.0,1.0,8 years,732
10000,10000.0,0.1311,36,debt_consolidation,0.2913,TX,MORTGAGE,8750.0,"[700, 704]",13.0,11125.0,2.0,< 1 year,702
12000,11975.0,0.1629,36,other,0.1429,AZ,MORTGAGE,8541.67,"[695, 699]",5.0,5890.0,3.0,10+ years,697
4000,4000.0,0.1433,36,renewable_energy,0.2274,MD,RENT,1666.67,"[665, 669]",7.0,278.0,0.0,3 years,667
20000,20000.0,0.158,36,credit_card,0.1313,CT,RENT,5000.0,"[690, 694]",10.0,17981.0,1.0,3 years,692
12000,12000.0,0.1409,36,debt_consolidation,0.1949,CA,RENT,6166.67,"[675, 679]",13.0,6499.0,0.0,6 years,677
17500,17500.0,0.21,60,home_improvement,0.0178,NY,RENT,4166.67,"[685, 689]",7.0,3377.0,3.0,10+ years,687
10000,10000.0,0.1171,36,credit_card,0.2118,FL,OWN,3333.33,"[690, 694]",8.0,7579.0,0.0,1 year,692
3000,3000.0,0.1422,36,moving,0.1005,MA,RENT,9166.67,"[665, 669]",15.0,22698.0,2.0,6 years,667
5600,5592.37,0.0859,36,credit_card,0.0834,NJ,MORTGAGE,3250.0,"[735, 739]",9.0,2639.0,1.0,5 years,737
10000,10000.0,0.158,36,debt_consolidation,0.1332,AZ,RENT,5000.0,"[670, 674]",16.0,11286.0,1.0,< 1 year,672
5000,5000.0,0.0849,36,debt_consolidation,0.2253,WA,MORTGAGE,3000.0,"[720, 724]",9.0,3388.0,2.0,10+ years,722
16000,16000.0,0.2149,60,small_business,0.2576,NY,MORTGAGE,5000.0,"[670, 674]",14.0,10881.0,0.0,5 years,672
4800,4800.0,0.1075,36,other,0.2263,MA,RENT,1750.0,"[710, 714]",6.0,11234.0,0.0,5 years,712
24925,24925.0,0.1875,60,debt_consolidation,0.0851,AK,MORTGAGE,5250.0,"[710, 714]",7.0,15288.0,0.0,10+ years,712
4825,4825.0,0.1212,36,debt_consolidation,0.0476,CT,MORTGAGE,5416.67,"[680, 684]",8.0,6883.0,0.0,8 years,682
18750,18750.0,0.1825,60,debt_consolidation,0.1254,CO,MORTGAGE,4833.33,"[675, 679]",13.0,11232.0,2.0,10+ years,677
5000,5000.0,0.1531,36,home_improvement,0.2054,CT,MORTGAGE,4166.67,"[675, 679]",18.0,12929.0,3.0,10+ years,677
7500,224.99,0.1317,36,other,0.0103,CT,MORTGAGE,8750.0,"[675, 679]",3.0,3607.0,4.0,6 years,677
10000,10000.0,0.1682,60,debt_consolidation,0.1254,MA,RENT,4417.0,"[680, 684]",9.0,6630.0,2.0,3 years,682
5300,5300.0,0.079,36,debt_consolidation,0.0967,TX,RENT,1945.0,"[760, 764]",3.0,5360.0,0.0,8 years,762
5000,5000.0,0.0963,36,educational,0.1181,AZ,MORTGAGE,9166.67,"[730, 734]",16.0,23658.0,2.0,10+ years,732
25000,15051.09,0.1323,60,debt_consolidation,0.2011,TX,MORTGAGE,6666.67,"[735, 739]",11.0,33084.0,0.0,10+ years,737
9250,9200.0,0.1189,36,debt_consolidation,0.1628,OH,MORTGAGE,5416.67,"[745, 749]",14.0,10111.0,6.0,6 years,747
19000,18725.0,0.1075,60,home_improvement,0.0619,MD,MORTGAGE,7500.0,"[775, 779]",12.0,1142.0,1.0,8 years,777
2000,2000.0,0.0603,36,debt_consolidation,0.0801,NY,RENT,5833.33,"[750, 754]",7.0,2031.0,0.0,< 1 year,752
7200,7200.0,0.2049,60,other,0.1514,NJ,RENT,5166.67,"[670, 674]",10.0,14585.0,3.0,3 years,672
8000,8000.0,0.1409,36,debt_consolidation,0.196,CO,MORTGAGE,5292.0,"[695, 699]",13.0,8903.0,1.0,n/a,697
13000,12875.0,0.1171,36,debt_consolidation,0.162,NJ,RENT,6932.92,"[685, 689]",21.0,27852.0,0.0,9 years,687
8000,8000.0,0.1629,36,wedding,0.0292,CT,MORTGAGE,4250.0,"[670, 674]",5.0,4454.0,2.0,10+ years,672
14000,13675.0,0.0963,36,debt_consolidation,0.1306,CA,MORTGAGE,9083.33,"[760, 764]",21.0,46017.0,3.0,10+ years,762
1400,1400.0,0.1269,36,other,0.0593,NJ,OWN,4583.33,"[700, 704]",3.0,1029.0,0.0,1 year,702
9500,9500.0,0.089,36,debt_consolidation,0.2772,CO,OWN,5000.0,"[735, 739]",4.0,18393.0,1.0,6 years,737
12700,12700.0,0.1114,36,debt_consolidation,0.1053,NJ,OWN,3333.33,"[705, 709]",6.0,8948.0,0.0,< 1 year,707
10000,10000.0,0.0976,36,debt_consolidation,0.1831,NJ,RENT,2916.67,"[725, 729]",6.0,5670.0,1.0,10+ years,727
6000,5691.36,0.1189,36,major_purchase,0.1155,PA,RENT,2917.0,"[735, 739]",4.0,1003.0,2.0,1 year,737
5200,5200.0,0.1399,36,debt_consolidation,0.2318,CA,MORTGAGE,5000.0,"[680, 684]",17.0,28118.0,2.0,5 years,682
9000,8975.0,0.1581,36,debt_consolidation,0.1069,MO,RENT,3750.0,"[675, 679]",7.0,6599.0,1.0,10+ years,677
12000,11854.04,0.1474,36,debt_consolidation,0.0462,NY,RENT,4500.0,"[695, 699]",3.0,7956.0,0.0,10+ years,697
6600,3800.0,0.0907,36,other,0.0184,FL,OWN,2667.0,"[740, 744]",16.0,4889.0,1.0,< 1 year,742
10000,10000.0,0.1399,36,debt_consolidation,0.0862,NJ,MORTGAGE,6458.33,"[670, 674]",13.0,7200.0,0.0,9 years,672
1800,1800.0,0.1149,36,debt_consolidation,0.1664,WY,MORTGAGE,4250.0,"[695, 699]",11.0,26267.0,0.0,10+ years,697
19000,19000.0,0.1875,60,home_improvement,0.174,MN,OWN,4000.0,"[695, 699]",7.0,5246.0,2.0,10+ years,697
24000,24000.0,0.2049,60,debt_consolidation,0.0869,NJ,MORTGAGE,5833.33,"[685, 689]",9.0,23006.0,0.0,10+ years,687
11500,11475.0,0.1114,36,debt_consolidation,0.234,FL,OWN,2833.33,"[700, 704]",8.0,17324.0,0.0,n/a,702
12100,12100.0,0.1367,36,debt_consolidation,0.1285,FL,RENT,5000.0,"[690, 694]",8.0,12026.0,0.0,4 years,692
12000,12000.0,0.1799,60,debt_consolidation,0.2344,TX,RENT,3916.67,"[675, 679]",8.0,8860.0,0.0,< 1 year,677
12000,12000.0,0.1531,36,debt_consolidation,0.1069,MA,MORTGAGE,4416.67,"[675, 679]",18.0,13194.0,2.0,3 years,677
10000,10000.0,0.1972,36,other,0.2753,MN,MORTGAGE,2916.67,"[665, 669]",14.0,11506.0,0.0,10+ years,667
8875,8875.0,0.1531,36,debt_consolidation,0.3015,NC,RENT,2291.67,"[680, 684]",11.0,11798.0,1.0,2 years,682
10625,10625.0,0.1777,36,debt_consolidation,0.221,FL,OWN,2633.33,"[660, 664]",9.0,12156.0,0.0,< 1 year,662
12000,3725.0,0.1411,36,credit_card,0.0723,GA,MORTGAGE,3750.0,"[670, 674]",6.0,13018.0,3.0,1 year,672
10000,10000.0,0.1727,36,debt_consolidation,0.2891,FL,MORTGAGE,3500.0,"[660, 664]",11.0,9059.0,1.0,7 years,662
12000,12000.0,0.2049,36,credit_card,0.2884,IL,RENT,3980.33,"[660, 664]",12.0,19234.0,2.0,5 years,662
14000,12225.0,0.1199,60,debt_consolidation,0.1401,AR,MORTGAGE,4583.33,"[720, 724]",9.0,3539.0,0.0,3 years,722
16000,15975.0,0.1758,60,debt_consolidation,0.1226,MO,MORTGAGE,2666.67,"[705, 709]",12.0,18008.0,1.0,< 1 year,707
10000,10000.0,0.1581,36,debt_consolidation,0.2089,TX,RENT,5541.67,"[670, 674]",14.0,10443.0,1.0,9 years,672
3625,3625.0,0.1629,36,small_business,0.2175,NY,MORTGAGE,6666.67,"[720, 724]",12.0,3226.0,5.0,2 years,722
8400,8400.0,0.1212,36,debt_consolidation,0.2232,MA,RENT,3333.33,"[690, 694]",7.0,5500.0,0.0,4 years,692
1600,1334.54,0.1505,36,major_purchase,0.1415,FL,RENT,2000.0,"[665, 669]",5.0,9603.0,1.0,< 1 year,667
3600,3600.0,0.1629,36,debt_consolidation,0.249,NY,OWN,3666.67,"[665, 669]",16.0,11927.0,3.0,10+ years,667
14000,14000.0,0.1751,36,credit_card,0.0937,DC,RENT,7916.67,"[680, 684]",3.0,13522.0,0.0,< 1 year,682
15675,15675.0,0.0603,36,small_business,0.0886,FL,MORTGAGE,4166.67,"[795, 799]",9.0,13020.0,1.0,7 years,797
6000,5546.81,0.1189,36,other,0.1938,NY,RENT,7250.0,"[725, 729]",6.0,42987.0,1.0,10+ years,727
10000,10000.0,0.089,36,home_improvement,0.1117,GA,MORTGAGE,6666.67,"[695, 699]",15.0,14593.0,1.0,6 years,697
29000,29000.0,0.079,36,debt_consolidation,0.1925,NY,MORTGAGE,9166.67,"[765, 769]",18.0,75212.0,1.0,< 1 year,767
4800,4800.0,0.1242,36,debt_consolidation,0.1798,UT,MORTGAGE,4500.0,"[670, 674]",9.0,30895.0,0.0,10+ years,672
5000,4900.0,0.0894,36,educational,0.1327,NY,OWN,4166.67,"[740, 744]",5.0,4676.0,0.0,3 years,742
7000,6894.01,0.1253,36,debt_consolidation,0.0664,NJ,MORTGAGE,5000.0,"[695, 699]",7.0,11391.0,1.0,5 years,697
20000,19975.0,0.1629,60,debt_consolidation,0.2405,MD,MORTGAGE,7416.67,"[705, 709]",11.0,14944.0,1.0,3 years,707
9000,9000.0,0.1212,36,debt_consolidation,0.1005,NY,RENT,11666.67,"[690, 694]",8.0,9490.0,1.0,< 1 year,692
4400,4400.0,0.1242,36,small_business,0.19,CA,RENT,2000.0,"[715, 719]",9.0,2411.0,3.0,5 years,717
3000,3000.0,0.1171,36,major_purchase,0.168,GA,RENT,3083.33,"[695, 699]",4.0,413.0,0.0,2 years,697
6250,6250.0,0.1433,36,credit_card,0.204,FL,MORTGAGE,1750.0,"[675, 679]",10.0,7845.0,0.0,4 years,677
14000,14000.0,0.0603,36,debt_consolidation,0.09,IL,MORTGAGE,8733.33,"[770, 774]",11.0,15108.0,0.0,6 years,772
30000,30000.0,0.1427,36,debt_consolidation,0.0851,TX,MORTGAGE,9166.67,"[715, 719]",10.0,28967.0,0.0,10+ years,717
19600,19600.0,0.1242,60,debt_consolidation,0.2299,AZ,RENT,4166.67,"[745, 749]",9.0,14783.0,2.0,< 1 year,747
1600,1600.0,0.1311,36,debt_consolidation,0.1899,WA,MORTGAGE,3459.0,"[670, 674]",9.0,6281.0,3.0,10+ years,672
8000,8000.0,0.1399,36,major_purchase,0.1817,CA,OWN,7500.0,"[670, 674]",13.0,5987.0,0.0,< 1 year,672
2500,2125.0,0.1292,36,debt_consolidation,0.2232,MI,MORTGAGE,3750.0,"[670, 674]",21.0,4744.0,9.0,7 years,672
16075,16075.0,0.1629,36,debt_consolidation,0.1758,KS,MORTGAGE,4125.0,"[695, 699]",7.0,15781.0,1.0,2 years,697
4900,4888.24,0.1426,36,debt_consolidation,0.2375,CT,RENT,2240.0,"[720, 724]",5.0,17998.0,1.0,1 year,722
14400,14400.0,0.1199,36,debt_consolidation,0.1348,KY,MORTGAGE,10408.0,"[710, 714]",9.0,34354.0,1.0,5 years,712
7750,7750.0,0.2049,36,credit_card,0.09,CA,MORTGAGE,2000.0,"[660, 664]",3.0,5399.0,0.0,5 years,662
4200,4200.0,0.0579,36,debt_consolidation,0.081,MD,MORTGAGE,6089.44,"[750, 754]",7.0,18861.0,2.0,8 years,752
35000,34950.0,0.1268,60,home_improvement,0.2399,WV,MORTGAGE,7083.33,"[785, 789]",19.0,30725.0,1.0,10+ years,787
12800,12800.0,0.1212,36,debt_consolidation,0.2153,CA,RENT,4750.0,"[695, 699]",16.0,14291.0,0.0,< 1 year,697
8000,8000.0,0.089,36,debt_consolidation,0.2656,AZ,MORTGAGE,4416.67,"[720, 724]",15.0,6701.0,0.0,1 year,722
25000,23477.53,0.1864,60,debt_consolidation,0.1461,NV,MORTGAGE,5833.33,"[695, 699]",8.0,13785.0,0.0,10+ years,697
5000,5000.0,0.0849,36,credit_card,0.1689,NJ,MORTGAGE,6706.41,"[730, 734]",19.0,43734.0,1.0,8 years,732
4000,4000.0,0.1149,36,debt_consolidation,0.0416,MA,RENT,2666.67,"[720, 724]",4.0,3239.0,0.0,1 year,722
2875,2875.0,0.1849,36,credit_card,0.1411,AZ,RENT,1084.0,"[665, 669]",3.0,3824.0,0.0,n/a,667
1800,1800.0,0.1602,36,small_business,0.0419,AL,RENT,4246.67,"[660, 664]",2.0,0.0,0.0,9 years,662
7200,7200.0,0.1349,36,debt_consolidation,0.146,CA,RENT,5000.0,"[725, 729]",4.0,17268.0,0.0,1 year,727
6000,6000.0,0.1212,36,credit_card,0.0816,PA,RENT,3333.33,"[680, 684]",6.0,8442.0,0.0,10+ years,682
15000,14975.0,0.079,36,car,0.2073,NY,RENT,5416.67,"[745, 749]",14.0,9756.0,0.0,1 year,747
10375,10375.0,0.1433,36,debt_consolidation,0.2642,MD,RENT,2479.17,"[680, 684]",6.0,13411.0,0.0,5 years,682
25000,25000.0,0.158,60,debt_consolidation,0.2404,CA,OWN,7750.0,"[700, 704]",10.0,20215.0,5.0,2 years,702
7900,7782.65,0.0859,36,credit_card,0.152,CA,MORTGAGE,7583.33,"[810, 814]",14.0,3950.0,0.0,10+ years,812
10000,10000.0,0.1531,36,debt_consolidation,0.1461,CA,RENT,3750.0,"[680, 684]",18.0,13051.0,1.0,5 years,682
6000,4450.0,0.0768,36,debt_consolidation,0.084,NY,RENT,5417.0,"[780, 784]",10.0,6047.0,1.0,10+ years,782
7000,7000.0,0.1777,36,debt_consolidation,0.303,TX,RENT,4333.33,"[675, 679]",16.0,6922.0,1.0,4 years,677
5500,5473.88,0.1461,36,other,0.2038,SC,MORTGAGE,5116.67,"[665, 669]",11.0,14103.0,0.0,1 year,667
7000,7000.0,0.1433,36,debt_consolidation,0.0546,PA,RENT,3333.33,"[690, 694]",4.0,8889.0,1.0,2 years,692
12000,11975.0,0.0662,36,major_purchase,0.0143,CA,RENT,9666.67,"[750, 754]",5.0,4693.0,0.0,1 year,752
10000,9975.0,0.0699,36,home_improvement,0.2792,CA,MORTGAGE,2500.0,"[780, 784]",5.0,1230.0,2.0,1 year,782
9800,9800.0,0.1491,60,credit_card,0.1289,CA,MORTGAGE,2708.33,"[690, 694]",11.0,8111.0,0.0,3 years,692
15000,15000.0,0.1311,36,credit_card,0.2963,GA,RENT,4083.33,"[690, 694]",20.0,23565.0,4.0,10+ years,692
12000,12000.0,0.0791,36,credit_card,0.0451,CA,RENT,3500.0,"[725, 729]",16.0,6015.0,1.0,< 1 year,727
19000,18975.0,0.1372,36,credit_card,0.135,CA,RENT,2964.67,"[705, 709]",9.0,11219.0,0.0,10+ years,707
10000,10000.0,0.1349,36,small_business,0.1884,AL,MORTGAGE,3333.33,"[690, 694]",9.0,14247.0,1.0,7 years,692
14725,14725.0,0.1941,36,major_purchase,0.0214,VA,OWN,18333.33,"[660, 664]",11.0,82265.0,2.0,1 year,662
17500,17475.0,0.1409,36,debt_consolidation,0.3488,NY,RENT,3750.0,"[690, 694]",6.0,18485.0,0.0,1 year,692
10000,10000.0,0.1253,36,debt_consolidation,0.1081,CA,RENT,7158.33,"[700, 704]",15.0,23152.0,0.0,6 years,702
12000,11998.2,0.1037,36,debt_consolidation,0.1698,CT,RENT,3916.67,"[705, 709]",10.0,7489.0,0.0,3 years,707
32550,32550.0,0.0662,36,debt_consolidation,0.0852,IL,MORTGAGE,9166.67,"[805, 809]",9.0,2670.0,0.0,10+ years,807
17475,17450.0,0.1212,36,debt_consolidation,0.1482,NC,MORTGAGE,4500.0,"[680, 684]",10.0,12588.0,0.0,10+ years,682
7200,7200.0,0.079,36,debt_consolidation,0.1213,NJ,RENT,2333.33,"[725, 729]",7.0,6262.0,1.0,2 years,727
7125,7125.0,0.0762,36,home_improvement,0.0796,GA,OWN,2500.0,"[805, 809]",5.0,577.0,0.0,1 year,807
20500,19861.23,0.1496,60,debt_consolidation,0.1076,CA,RENT,2500.0,"[730, 734]",2.0,109.0,0.0,2 years,732
18000,18000.0,0.1972,60,debt_consolidation,0.1737,AL,RENT,10583.33,"[695, 699]",13.0,55691.0,0.0,5 years,697
15000,15000.0,0.1825,36,debt_consolidation,0.2245,NV,MORTGAGE,5078.75,"[665, 669]",19.0,13205.0,0.0,10+ years,667
14000,14000.0,0.1037,60,debt_consolidation,0.0869,MA,RENT,5833.33,"[785, 789]",4.0,961.0,0.0,5 years,787
4800,4750.0,0.1221,36,wedding,0.0941,CA,RENT,6250.0,"[695, 699]",10.0,21069.0,0.0,< 1 year,697
8000,8000.0,0.1433,36,vacation,0.0448,TX,RENT,6250.0,"[670, 674]",8.0,14607.0,0.0,1 year,672
35000,34900.0,0.1825,60,debt_consolidation,0.2056,GA,MORTGAGE,5666.67,"[725, 729]",8.0,22290.0,0.0,10+ years,727
3600,3600.0,0.0774,36,major_purchase,0.0141,CA,MORTGAGE,5666.67,"[735, 739]",6.0,2907.0,0.0,10+ years,737
20000,19950.0,0.1149,36,debt_consolidation,0.0884,NY,RENT,7500.0,"[715, 719]",11.0,8848.0,0.0,10+ years,717
20000,20000.0,0.2245,60,debt_consolidation,0.243,VT,RENT,3666.67,"[660, 664]",9.0,9194.0,1.0,1 year,662
10000,9950.0,0.1427,36,debt_consolidation,0.1263,CA,RENT,7166.67,"[680, 684]",11.0,10309.0,1.0,< 1 year,682
10000,10000.0,0.0991,36,credit_card,0.1498,WA,RENT,5000.0,"[710, 714]",8.0,16908.0,0.0,10+ years,712
4500,4500.0,0.0751,36,moving,0.139,CA,MORTGAGE,3000.0,"[765, 769]",10.0,387.0,0.0,< 1 year,767
8000,8000.0,0.079,36,credit_card,0.2369,TX,MORTGAGE,7083.33,"[725, 729]",17.0,15497.0,1.0,1 year,727
7425,7425.0,0.0976,36,debt_consolidation,0.0732,NV,MORTGAGE,2500.0,"[705, 709]",6.0,5045.0,1.0,4 years,707
12000,12000.0,0.0603,36,debt_consolidation,0.1875,SC,MORTGAGE,13000.0,"[725, 729]",22.0,20197.0,0.0,5 years,727
9000,9000.0,0.1527,36,debt_consolidation,0.2406,AZ,RENT,4500.0,"[670, 674]",10.0,8533.0,1.0,10+ years,672
28000,28000.0,0.1629,36,credit_card,0.1962,NV,MORTGAGE,7083.33,"[710, 714]",12.0,38194.0,1.0,10+ years,712
15575,15550.0,0.1367,36,major_purchase,0.18,TX,MORTGAGE,6250.0,"[710, 714]",18.0,5591.0,2.0,< 1 year,712
10500,10500.0,0.1212,36,debt_consolidation,0.1118,OR,RENT,6666.67,"[710, 714]",16.0,7738.0,1.0,7 years,712
8500,6727.42,0.1683,36,debt_consolidation,0.1468,IL,RENT,5000.0,"[680, 684]",9.0,0.0,9.0,10+ years,682
3600,3600.0,0.1972,36,moving,0.1072,TX,RENT,7000.0,"[665, 669]",7.0,6263.0,4.0,6 years,667
12000,12000.0,0.0729,36,small_business,0.2715,NC,RENT,6250.0,"[740, 744]",7.0,59089.0,0.0,2 years,742
24250,24144.61,0.1183,36,major_purchase,0.0479,CA,RENT,12000.0,"[755, 759]",10.0,2097.0,1.0,< 1 year,757
20000,20000.0,0.1269,36,debt_consolidation,0.1555,MN,RENT,6166.67,"[710, 714]",6.0,22739.0,2.0,< 1 year,712
14000,14000.0,0.1212,36,house,0.0764,TX,RENT,6883.33,"[695, 699]",7.0,9715.0,0.0,2 years,697
10000,10000.0,0.0603,36,major_purchase,0.0501,MD,MORTGAGE,13750.0,"[775, 779]",12.0,4357.0,0.0,10+ years,777
8000,8000.0,0.1242,36,debt_consolidation,0.0973,NY,RENT,3750.0,"[705, 709]",8.0,16212.0,2.0,6 years,707
20000,15000.0,0.1751,60,credit_card,0.1597,NV,MORTGAGE,5373.33,"[695, 699]",18.0,25058.0,0.0,3 years,697
3500,3500.0,0.1212,36,debt_consolidation,0.1087,TX,MORTGAGE,4333.33,"[675, 679]",9.0,9971.0,0.0,10+ years,677
30000,29975.0,0.2089,60,debt_consolidation,0.1586,VA,MORTGAGE,17917.0,"[695, 699]",14.0,86385.0,0.0,2 years,697
12000,12000.0,0.1777,36,debt_consolidation,0.2232,CA,RENT,4575.08,"[675, 679]",13.0,8048.0,2.0,< 1 year,677
12250,12250.0,0.1903,60,debt_consolidation,0.2318,TX,MORTGAGE,6550.0,"[660, 664]",15.0,22493.0,0.0,3 years,662
9000,9000.0,0.0788,60,other,0.08,MN,MORTGAGE,4750.0,"[800, 804]",14.0,5348.0,0.0,10+ years,802
31825,31825.0,0.1409,60,major_purchase,0.0437,CA,MORTGAGE,6666.67,"[750, 754]",4.0,10864.0,0.0,4 years,752
24000,23975.0,0.1903,60,debt_consolidation,0.2258,NC,MORTGAGE,5416.67,"[680, 684]",12.0,13066.0,0.0,1 year,682
12800,12787.71,0.0894,36,debt_consolidation,0.0018,AZ,MORTGAGE,2833.33,"[815, 819]",7.0,306.0,0.0,4 years,817
20000,20000.0,0.1399,60,debt_consolidation,0.2133,MO,OWN,4167.0,"[745, 749]",8.0,11372.0,3.0,9 years,747
15000,15000.0,0.1269,36,debt_consolidation,0.1402,NY,RENT,3916.67,"[705, 709]",11.0,16355.0,1.0,7 years,707
15000,14950.0,0.1417,36,small_business,0.0846,OR,MORTGAGE,6666.67,"[690, 694]",8.0,1073.0,2.0,5 years,692
5000,3150.0,0.1393,36,car,0.2257,MN,MORTGAGE,6000.0,"[660, 664]",17.0,29877.0,2.0,10+ years,662
14000,14000.0,0.1409,36,house,0.1519,MI,RENT,5416.67,"[690, 694]",6.0,4211.0,0.0,5 years,692
21000,21000.0,0.1367,36,other,0.0808,CA,RENT,7916.67,"[705, 709]",6.0,6524.0,1.0,1 year,707
5000,5000.0,0.0692,36,debt_consolidation,0.1839,MA,OWN,3333.33,"[725, 729]",8.0,5806.0,0.0,< 1 year,727
5000,5000.0,0.1212,36,credit_card,0.2026,RI,MORTGAGE,6250.0,"[675, 679]",19.0,33500.0,0.0,10+ years,677
8000,8000.0,0.1114,36,credit_card,0.0598,DE,MORTGAGE,4333.33,"[710, 714]",5.0,11822.0,2.0,10+ years,712
10000,10000.0,0.2247,36,debt_consolidation,0.3426,MD,MORTGAGE,6200.0,"[675, 679]",36.0,28850.0,1.0,3 years,677
7000,7000.0,0.0699,36,debt_consolidation,0.1432,CA,RENT,5166.67,"[775, 779]",6.0,0.0,1.0,10+ years,777
11000,11000.0,0.0603,36,debt_consolidation,0.1204,NC,MORTGAGE,5836.67,"[790, 794]",12.0,420.0,0.0,< 1 year,792
28000,28000.0,0.2049,60,small_business,0.0436,MI,RENT,8416.67,"[710, 714]",11.0,1327.0,0.0,5 years,712
24000,21963.64,0.1099,36,home_improvement,0.1927,GA,MORTGAGE,12500.0,"[740, 744]",11.0,45989.0,0.0,10+ years,742
15000,15000.0,0.089,36,debt_consolidation,0.1359,CA,MORTGAGE,9583.33,"[735, 739]",10.0,13427.0,3.0,5 years,737
24000,23950.0,0.2489,36,debt_consolidation,0.2946,NH,MORTGAGE,10737.5,"[660, 664]",26.0,34602.0,2.0,10+ years,662
5000,5000.0,0.1596,36,moving,0.1436,NY,RENT,8166.67,"[660, 664]",7.0,7900.0,1.0,10+ years,662
10000,10000.0,0.1059,36,debt_consolidation,0.0968,NY,OWN,8333.33,"[730, 734]",5.0,35968.0,1.0,10+ years,732
16000,16000.0,0.1855,36,debt_consolidation,0.2388,MD,RENT,5653.67,"[660, 664]",12.0,16223.0,0.0,5 years,662
10000,6301.07,0.1411,36,debt_consolidation,0.1652,CO,OTHER,4583.0,"[680, 684]",16.0,18707.0,1.0,3 years,682
8000,8000.0,0.1849,36,debt_consolidation,0.2337,OH,OWN,5000.0,"[670, 674]",17.0,18248.0,1.0,10+ years,672
10000,10000.0,0.1171,36,other,0.0869,NY,RENT,2750.0,"[695, 699]",6.0,6621.0,0.0,3 years,697
5000,5000.0,0.0579,36,major_purchase,0.1569,NY,OWN,5416.67,"[760, 764]",11.0,4979.0,0.0,10+ years,762
20000,19975.0,0.2278,60,credit_card,0.2442,NV,MORTGAGE,5666.67,"[665, 669]",15.0,18451.0,0.0,7 years,667
3700,3600.0,0.0788,36,other,0.1017,CO,MORTGAGE,4985.0,"[720, 724]",6.0,11586.0,4.0,n/a,722
15000,15000.0,0.1777,36,debt_consolidation,0.2245,HI,RENT,3500.0,"[670, 674]",11.0,9868.0,0.0,7 years,672
9700,9700.0,0.1409,36,debt_consolidation,0.0952,CA,RENT,7333.33,"[665, 669]",9.0,14723.0,0.0,3 years,667
8450,8450.0,0.1849,36,small_business,0.2198,CA,OWN,2083.33,"[660, 664]",14.0,7352.0,2.0,3 years,662
25000,25000.0,0.2049,60,debt_consolidation,0.0915,NY,RENT,5833.33,"[690, 694]",7.0,14953.0,0.0,9 years,692
25000,24950.0,0.1349,60,debt_consolidation,0.1997,CO,OWN,4166.67,"[745, 749]",4.0,17849.0,0.0,3 years,747
15000,15000.0,0.1777,36,debt_consolidation,0.1824,GA,MORTGAGE,6000.0,"[670, 674]",16.0,14513.0,2.0,10+ years,672
14575,14575.0,0.1905,36,debt_consolidation,0.2423,OR,RENT,3833.33,"[660, 664]",13.0,13753.0,0.0,10+ years,662
14775,14775.0,0.21,60,debt_consolidation,0.2759,CT,MORTGAGE,4473.33,"[675, 679]",10.0,33869.0,3.0,10+ years,677
2000,2000.0,0.1149,36,major_purchase,0.0244,CA,RENT,2500.0,"[700, 704]",4.0,67.0,0.0,2 years,702
